OG0006593_00	GO:0005524,GO:0004814,GO:0006420
OG0007477_00	GO:0003735,GO:0070181,GO:0022627,GO:0005730
OG0006782_00	GO:0005829,GO:0003724
OG0008047_00	GO:0098887
OG0000383_01	GO:0005874,GO:0007017
OG0001923_00	GO:0006508,GO:0004190,GO:0005764,GO:0008219
OG0001237_00	GO:0097720,GO:0033192
OG0006572_00	GO:0005096
OG0000630_01	GO:0005886,GO:0019991
OG0002679_00	GO:0006685,GO:0050290,GO:0046513,GO:0046475
OG0004462_00	GO:0006487,GO:0016020,GO:0005789,GO:0004377,GO:0006490
OG0000053_00	GO:0070603
OG0006652_00	GO:0072657,GO:0016020
OG0001851_00	GO:0005886,GO:0016020
OG0001499_00	GO:0005634,GO:0005737,GO:0005938,GO:0035371,GO:0051010,GO:0031122
OG0004162_00	GO:0004024,GO:0008270,GO:0051903,GO:0005829,GO:0046294
OG0000948_00	GO:0008139,GO:0006405,GO:0006606,GO:0017056,GO:0005643
OG0004531_00	GO:0004415,GO:0005975,GO:0030214
OG0005590_00	GO:0006914
OG0000225_00	GO:0004222
OG0000409_00	GO:0004222
OG0000446_00	GO:0016020,GO:0005886,GO:0050911,GO:0004984,GO:0007608,GO:0005549
OG0000360_01	GO:0005549,GO:0016020,GO:0005886,GO:0050911,GO:0004984,GO:0007608
OG0000631_00	GO:0017040,GO:0046512,GO:0005576,GO:0042759,GO:0046514
OG0006022_00	GO:0016020
OG0000224_01	GO:0016020,GO:0055085,GO:0022857
OG0000408_01	GO:0045579,GO:0005813,GO:0005819,GO:0001782,GO:0000226,GO:0030865,GO:0043029,GO:0035303
OG0004003_00	GO:0030866,GO:0051015,GO:0005856,GO:0005737
OG0006548_00	GO:0016460
OG0006113_00	GO:0031398
OG0000700_00	GO:0004601
OG0001964_00	GO:0005634,GO:0003729,GO:0003730,GO:0010608,GO:0005737
OG0001393_00	GO:0016020,GO:0005739,GO:0061668,GO:0005737
OG0008181_00	GO:0004930,GO:0035643,GO:0005886,GO:0035240,GO:0072544,GO:0050848,GO:0072545,GO:0032438,GO:0016020,GO:0033162,GO:0007186
OG0006608_00	GO:0006094,GO:0005737,GO:0004736,GO:0006090
OG0004138_00	GO:0003729,GO:0005685,GO:0006376
OG0007180_00	GO:0006814,GO:0016020,GO:0005272,GO:0035725,GO:0015280,GO:0005886
OG0007791_00	GO:0005615
OG0006330_00	GO:0006532,GO:0005829,GO:0006520,GO:0004069,GO:0008483
OG0001151_00	GO:0043137,GO:0004523,GO:0090502
OG0000523_00	GO:0055085,GO:0042626,GO:0016020
OG0006745_00	GO:0031490,GO:0031507,GO:0006974,GO:0008622,GO:0008623,GO:0006272
OG0005454_00	GO:0005829,GO:0008310
OG0008390_00	GO:0031012,GO:0007155
OG0006019_00	GO:0016020
